policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,comment_text,stance_label,sentiment_label,policy_domain,app_name,package_name,review_text,rating,file_name,word_count
P014,National Food Security Act / PDS,Food_Security,Assam,Guwahati,news_comment,,teacher,"From the perspective of teachers in Guwahati, National Food Security Act / PDS feels more like a political advertisement than a real solution whenever the topic comes up in public meetings.",Oppose,Negative,,,,,,,
,,,,,,,,In about two third of the schools the maintenance is just good.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,12.0
P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,West Bengal,Kolkata,play_store_review,,employee,"According to feedback collected in Kolkata, Swachh Survekshan Grameen / Swachh Bharat has mixed results and people are still trying to understand its impact as reflected in recent conversations on social media.",Neutral,Neutral,,,,,,,
P012,PM Awas Yojana (PMAY) – Housing for All,Housing,Tamil Nadu,Chennai,survey_feedback,,shopkeeper,"In Chennai, many shopkeepers feel that PM Awas Yojana (PMAY) – Housing for All looks good on paper but implementation is very weak when asked in local meetings and discussions.",Oppose,Negative,,,,,,,
P010,PM-KISAN Income Support Scheme,Farmer_Support,Karnataka,Bengaluru,social_media_post,,student,"In Bengaluru, many students feel that PM-KISAN Income Support Scheme helps poor and middle-class families who had no support earlier according to informal surveys done by community groups.",Support,Positive,,,,,,,
P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Tamil Nadu,Chennai,survey_feedback,,citizen,"On the ground in Chennai, it is observed that RTE Act 12(1)(c) – EWS Quota reduced our daily struggles and brought some relief according to informal surveys done by community groups.",Support,Positive,,,,,,,
,,,,,,,,Table 8.62 Distribution of teachers as per their satisfaction of the remuneration received.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,13.0
,,,,,,,,KGBVs are being managed and run by the Sarva Siksha Abhiyan (SSA).,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,12.0
,,,,,,,,"dollars (USD) on January 1, 2021 was 73.12 INR per USD, or 0.014 USD per INR.",Neutral,,,,,,,State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,16.0
P007,National Education Policy 2020 (NEP 2020),Education_Reform,Delhi,New Delhi,survey_feedback,,student,"From the perspective of students in New Delhi, National Education Policy 2020 (NEP 2020) reduced our daily struggles and brought some relief",Support,Positive,,,,,,,
P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Assam,Guwahati,survey_feedback,,shopkeeper,"According to feedback collected in Guwahati, Ayushman Bharat – PM-JAY Health Insurance has created more confusion than benefit for common people when asked in local meetings and discussions.",Oppose,Negative,,,,,,,
P007,National Education Policy 2020 (NEP 2020),Education_Reform,Punjab,Ludhiana,social_media_post,,shopkeeper,"In Ludhiana, many shopkeepers feel that National Education Policy 2020 (NEP 2020) is one of the few schemes that actually reaches villages as reflected in recent conversations on social media.",Support,Positive,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Karnataka,Bengaluru,social_media_post,,farmer,People in Bengaluru often say that Electric Vehicle (EV) Policy & FAME-II looks good on paper but implementation is very weak when asked in local meetings and discussions.,Oppose,Negative,,,,,,,
P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Tamil Nadu,Chennai,news_comment,,citizen,People in Chennai often say that Ayushman Bharat – PM-JAY Health Insurance seems useful for some groups but others are left out whenever the topic comes up in public meetings.,Neutral,Neutral,,,,,,,
,,,,,,,,Kerala and Tamil Nadu seem to allocate a similar amount for primary and upper primary school students.,Neutral,,,,,,,State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,17.0
P018,Data Protection / DPDP Act,Data_Protection,Haryana,Gurugram,play_store_review,,parent,"On the ground in Gurugram, it is observed that Data Protection / DPDP Act reduced our daily struggles and brought some relief when asked in local meetings and discussions.",Support,Positive,,,,,,,
P017,Smart Cities Mission,Urban_Infra,Haryana,Gurugram,play_store_review,,farmer,"On the ground in Gurugram, it is observed that Smart Cities Mission seems useful for some groups but others are left out as reflected in recent conversations on social media.",Neutral,Neutral,,,,,,,
P020,Goods and Services Tax (GST),Tax_Economy,Karnataka,Bengaluru,survey_feedback,,teacher,"In Bengaluru, many teachers feel that Goods and Services Tax (GST) has made real difference on the ground in our area based on their day-to-day experience.",Support,Positive,,,,,,,
P007,National Education Policy 2020 (NEP 2020),Education_Reform,Delhi,New Delhi,survey_feedback,,farmer,"From the perspective of farmers in New Delhi, National Education Policy 2020 (NEP 2020) seems useful for some groups but others are left out whenever the topic comes up in public meetings.",Neutral,Neutral,,,,,,,
,,,,,,,, The involvement of NGO’s of different socio-religious backgrounds can be used in encouraging enrolments of girls from minority communities as they have social acceptance in the community.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,28.0
,,,,,,,,The state may follow the practice of Uttar Pradesh and appoint only those with B.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,15.0
P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,West Bengal,Kolkata,survey_feedback,,student,"On the ground in Kolkata, it is observed that Ayushman Bharat – PM-JAY Health Insurance has too much paperwork and corruption at local level according to informal surveys done by community groups.",Oppose,Negative,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,Uttar Pradesh,Lucknow,social_media_post,,citizen,"According to feedback collected in Lucknow, Electric Vehicle (EV) Policy & FAME-II helps poor and middle-class families who had no support earlier when asked in local meetings and discussions.",Support,Positive,,,,,,,
P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Assam,Guwahati,survey_feedback,,farmer,"In Guwahati, many farmers feel that Kasturba Gandhi Balika Vidyalaya (KGBV) has made real difference on the ground in our area as reflected in recent conversations on social media.",Support,Positive,,,,,,,
,,,,,,,,"The KGBVs have teaching staff – full time and part time, Accountants- fulltime / part time, Assistants, Peons, Chowkidar, Head Cooks and Assistant Cooks.",Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,24.0
P005,Mid-Day Meal Scheme (MDM),School_Nutrition,Maharashtra,Mumbai,news_comment,,citizen,"From the perspective of citizens in Mumbai, Mid-Day Meal Scheme (MDM) is still new and long-term results are not visible yet according to informal surveys done by community groups.",Neutral,Neutral,,,,,,,
P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Maharashtra,Mumbai,play_store_review,,teacher,"In Mumbai, many teachers feel that RTE Act 12(1)(c) – EWS Quota has potential but the government needs to fix practical issues",Neutral,Neutral,,,,,,,
P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,West Bengal,Kolkata,survey_feedback,,employee,"In Kolkata, many employees feel that Swachh Survekshan Grameen / Swachh Bharat has made real difference on the ground in our area as reflected in recent conversations on social media.",Support,Positive,,,,,,,
P015,Beti Bachao Beti Padhao (BBBP),Women_Child,Karnataka,Bengaluru,news_comment,,teacher,People in Bengaluru often say that Beti Bachao Beti Padhao (BBBP) is not reaching the actual beneficiaries in our district whenever the topic comes up in public meetings.,Oppose,Negative,,,,,,,
,,,,,,,,"For this purpose, identification of children is a critical starting step followed by their enrolment in school.",Neutral,,,,,,,"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",17.0
P001,Sukanya Samriddhi Account Scheme,Financial_Inclusion,Karnataka,Bengaluru,social_media_post,,farmer,"On the ground in Bengaluru, it is observed that Sukanya Samriddhi Account Scheme is one of the few schemes that actually reaches villages according to informal surveys done by community groups.",Support,Positive,,,,,,,
,,,,,,,,Teachers have felt that they have to do a lot of extra work and put a lot of effort to make these girls future and wardens work for 24 hours.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,30.0
P004,Kasturba Gandhi Balika Vidyalaya (KGBV),Residential_Girls_Education,Rajasthan,Jaipur,news_comment,,shopkeeper,"In Jaipur, many shopkeepers feel that Kasturba Gandhi Balika Vidyalaya (KGBV) has many loopholes and people are being harassed instead of helped when asked in local meetings and discussions.",Oppose,Negative,,,,,,,
,,,,,,,,Further 10 girls currently studying and 5 girls who have passed out were also contacted for interviews.,Neutral,,,,,,,Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,17.0
P014,National Food Security Act / PDS,Food_Security,Punjab,Ludhiana,news_comment,,official,"On the ground in Ludhiana, it is observed that National Food Security Act / PDS is one of the few schemes that actually reaches villages according to informal surveys done by community groups.",Support,Positive,,,,,,,
P020,Goods and Services Tax (GST),Tax_Economy,Rajasthan,Jaipur,social_media_post,,parent,"On the ground in Jaipur, it is observed that Goods and Services Tax (GST) could become effective if local officials take it seriously when asked in local meetings and discussions.",Neutral,Neutral,,,,,,,
P002,NPEGEL – Girls Education Initiative,Girls_Education,Delhi,New Delhi,social_media_post,,employee,"On the ground in New Delhi, it is observed that NPEGEL – Girls Education Initiative helps poor and middle-class families who had no support earlier when asked in local meetings and discussions.",Support,Positive,,,,,,,
P019,Electric Vehicle (EV) Policy & FAME-II,Clean_Mobility,West Bengal,Kolkata,play_store_review,,teacher,"In Kolkata, many teachers feel that Electric Vehicle (EV) Policy & FAME-II has too much paperwork and corruption at local level when asked in local meetings and discussions.",Oppose,Negative,,,,,,,
P013,Atal Pension Yojana (APY),Social_Security,West Bengal,Kolkata,social_media_post,,farmer,"According to feedback collected in Kolkata, Atal Pension Yojana (APY) feels more like a political advertisement than a real solution as reflected in recent conversations on social media.",Oppose,Negative,,,,,,,
P018,Data Protection / DPDP Act,Data_Protection,Karnataka,Bengaluru,social_media_post,,shopkeeper,"According to feedback collected in Bengaluru, Data Protection / DPDP Act needs proper monitoring and transparency before we can judge it according to informal surveys done by community groups.",Neutral,Neutral,,,,,,,
P003,RTE Act 12(1)(c) – EWS Quota,School_Access,Tamil Nadu,Chennai,survey_feedback,,shopkeeper,"From the perspective of shopkeepers in Chennai, RTE Act 12(1)(c) – EWS Quota has many loopholes and people are being harassed instead of helped when asked in local meetings and discussions.",Oppose,Negative,,,,,,,
P020,Goods and Services Tax (GST),Tax_Economy,Uttar Pradesh,Lucknow,survey_feedback,,citizen,People in Lucknow often say that Goods and Services Tax (GST) has created more confusion than benefit for common people,Oppose,Negative,,,,,,,
P017,Smart Cities Mission,Urban_Infra,Karnataka,Bengaluru,play_store_review,,teacher,"From the perspective of teachers in Bengaluru, Smart Cities Mission has created more confusion than benefit for common people when asked in local meetings and discussions.",Oppose,Negative,,,,,,,
P008,Ayushman Bharat – PM-JAY Health Insurance,Public_Health,Haryana,Gurugram,social_media_post,,NGO_rep,"On the ground in Gurugram, it is observed that Ayushman Bharat – PM-JAY Health Insurance has mixed results and people are still trying to understand its impact based on their day-to-day experience.",Neutral,Neutral,,,,,,,
P006,Swachh Survekshan Grameen / Swachh Bharat,Sanitation_Rural,Rajasthan,Jaipur,social_media_post,,NGO_rep,"On the ground in Jaipur, it is observed that Swachh Survekshan Grameen / Swachh Bharat reduced our daily struggles and brought some relief according to informal surveys done by community groups.",Support,Positive,,,,,,,
